Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0",0,16.0,0,"-124.0,-124.0,0.0,0.0,0.0,128.0,-128.0,-128.0",0,79.0,2,"0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0",0,16.0,0,"-120.0,0.0,0.0,-124.0,-124.0,4.0,-124.0,0.0",0,62.0,2,"0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0",0,16.0,0,"0.0,0.0,-120.0,-120.0,0.0,128.0,0.0,0.0",0,46.0,1,"0.0,0.0,0.0,0.0,0.0,-128.0,0.0,0.0",0,16.0,0,"0.0,128.0,128.0,128.0,128.0,-128.0,0.0,132.0",128,96.5,2,"0.0,0.0,0.0,0.0,0.0,-128.0,0.0,0.0",0,16.0,0,"0.0,0.0,0.0,0.0,132.0,4.0,0.0,0.0",0,17.0,0,"0.0,0.0,0.0,0.0,0.0,-128.0,0.0,0.0",0,16.0,0,"132.0,132.0,132.0,0.0,0.0,8.0,136.0,136.0",132,84.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0",0,16.5,0,"0.0,0.0,0.0,132.0,-132.0,-132.0,0.0,0.0",0,49.5,1,"0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0",0,16.5,0,"0.0,-128.0,-128.0,4.0,-128.0,0.0,0.0,-132.0",0,65.0,2,"0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0",0,16.5,0,"-124.0,-124.0,0.0,132.0,0.0,0.0,-128.0,-128.0",0,79.5,2,"0.0,0.0,0.0,-132.0,0.0,0.0,0.0,0.0",0,16.5,0,"132.0,132.0,132.0,-132.0,0.0,136.0,136.0,136.0",132,117.0,2,"0.0,0.0,0.0,-132.0,0.0,0.0,0.0,0.0",0,16.5,0,"0.0,0.0,136.0,4.0,0.0,0.0,0.0,0.0",0,17.5,0,"0.0,0.0,0.0,-132.0,0.0,0.0,0.0,0.0",0,16.5,0,"136.0,0.0,0.0,8.0,140.0,140.0,140.0,0.0",0,70.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,136.0,0.0,0.0,0.0,0.0,0.0,140.0",0,34.5,0,"0.0,136.0,-136.0,-136.0,0.0,0.0,0.0,140.0",0,68.5,2,"0.0,136.0,0.0,0.0,0.0,0.0,0.0,140.0",0,34.5,0,"-132.0,4.0,-132.0,0.0,0.0,-136.0,-136.0,4.0",-132,68.0,3,"0.0,136.0,0.0,0.0,0.0,0.0,0.0,140.0",0,34.5,0,"0.0,136.0,0.0,0.0,-132.0,-132.0,0.0,140.0",0,67.5,2,"0.0,-136.0,0.0,0.0,0.0,0.0,0.0,-140.0",0,34.5,0,"136.0,-136.0,0.0,140.0,140.0,140.0,140.0,-140.0",140,121.5,3,"0.0,-136.0,0.0,0.0,0.0,0.0,0.0,-140.0",0,34.5,0,"140.0,4.0,0.0,0.0,0.0,0.0,144.0,4.0",0,36.5,0,"0.0,-136.0,0.0,0.0,0.0,0.0,0.0,-140.0",0,34.5,0,"0.0,8.0,144.0,144.0,144.0,0.0,0.0,8.0",0,56.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0",0,18.0,0,"-140.0,-140.0,0.0,0.0,0.0,144.0,-144.0,-144.0",0,89.0,2,"0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0",0,18.0,0,"-136.0,0.0,0.0,-140.0,-140.0,4.0,-140.0,0.0",0,70.0,2,"0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0",0,18.0,0,"0.0,0.0,-136.0,-136.0,0.0,144.0,0.0,0.0",0,52.0,1,"0.0,0.0,0.0,0.0,0.0,-144.0,0.0,0.0",0,18.0,0,"0.0,144.0,144.0,144.0,144.0,-144.0,0.0,148.0",144,108.5,2,"0.0,0.0,0.0,0.0,0.0,-144.0,0.0,0.0",0,18.0,0,"0.0,0.0,0.0,0.0,148.0,4.0,0.0,0.0",0,19.0,0,"0.0,0.0,0.0,0.0,0.0,-144.0,0.0,0.0",0,18.0,0,"148.0,148.0,148.0,0.0,0.0,8.0,152.0,152.0",148,94.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0",0,18.5,0,"0.0,0.0,0.0,148.0,-148.0,-148.0,0.0,0.0",0,55.5,1,"0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0",0,18.5,0,"0.0,-144.0,-144.0,4.0,-144.0,0.0,0.0,-148.0",0,73.0,2,"0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0",0,18.5,0,"-140.0,-140.0,0.0,148.0,0.0,0.0,-144.0,-144.0",0,89.5,2,"0.0,0.0,0.0,-148.0,0.0,0.0,0.0,0.0",0,18.5,0,"148.0,148.0,148.0,-148.0,0.0,152.0,152.0,152.0",148,131.0,2,"0.0,0.0,0.0,-148.0,0.0,0.0,0.0,0.0",0,18.5,0,"0.0,0.0,152.0,4.0,0.0,0.0,0.0,0.0",0,19.5,0,"0.0,0.0,0.0,-148.0,0.0,0.0,0.0,0.0",0,18.5,0,"152.0,0.0,0.0,8.0,156.0,156.0,156.0,0.0",0,78.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,152.0,0.0,0.0,0.0,0.0,0.0,156.0",0,38.5,0,"0.0,152.0,-152.0,-152.0,0.0,0.0,0.0,156.0",0,76.5,2,"0.0,152.0,0.0,0.0,0.0,0.0,0.0,156.0",0,38.5,0,"-148.0,4.0,-148.0,0.0,0.0,-152.0,-152.0,4.0",-148,76.0,3,"0.0,152.0,0.0,0.0,0.0,0.0,0.0,156.0",0,38.5,0,"0.0,152.0,0.0,0.0,-148.0,-148.0,0.0,156.0",0,75.5,2,"0.0,-152.0,0.0,0.0,0.0,0.0,0.0,-156.0",0,38.5,0,"152.0,-152.0,0.0,156.0,156.0,156.0,156.0,-156.0",156,135.5,3,"0.0,-152.0,0.0,0.0,0.0,0.0,0.0,-156.0",0,38.5,0,"156.0,4.0,0.0,0.0,0.0,0.0,160.0,4.0",0,40.5,0,"0.0,-152.0,0.0,0.0,0.0,0.0,0.0,-156.0",0,38.5,0,"0.0,8.0,160.0,160.0,160.0,0.0,0.0,8.0",0,62.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0",0,20.0,0,"-156.0,-156.0,0.0,0.0,0.0,160.0,-160.0,-160.0",0,99.0,2,"0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0",0,20.0,0,"-152.0,0.0,0.0,-156.0,-156.0,4.0,-156.0,0.0",0,78.0,2,"0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0",0,20.0,0,"0.0,0.0,-152.0,-152.0,0.0,160.0,0.0,0.0",0,58.0,1,"0.0,0.0,0.0,0.0,0.0,-160.0,0.0,0.0",0,20.0,0,"0.0,160.0,160.0,160.0,160.0,-160.0,0.0,164.0",160,120.5,2,"0.0,0.0,0.0,0.0,0.0,-160.0,0.0,0.0",0,20.0,0,"0.0,0.0,0.0,0.0,164.0,4.0,0.0,0.0",0,21.0,0,"0.0,0.0,0.0,0.0,0.0,-160.0,0.0,0.0",0,20.0,0,"164.0,164.0,164.0,0.0,0.0,8.0,168.0,168.0",164,104.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0",0,20.5,0,"0.0,0.0,0.0,164.0,-164.0,-164.0,0.0,0.0",0,61.5,1,"0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0",0,20.5,0,"0.0,-160.0,-160.0,4.0,-160.0,0.0,0.0,-164.0",0,81.0,2,"0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0",0,20.5,0,"-156.0,-156.0,0.0,164.0,0.0,0.0,-160.0,-160.0",0,99.5,2,"0.0,0.0,0.0,-164.0,0.0,0.0,0.0,0.0",0,20.5,0,"164.0,164.0,164.0,-164.0,0.0,168.0,168.0,168.0",164,145.0,2,"0.0,0.0,0.0,-164.0,0.0,0.0,0.0,0.0",0,20.5,0,"0.0,0.0,168.0,4.0,0.0,0.0,0.0,0.0",0,21.5,0,"0.0,0.0,0.0,-164.0,0.0,0.0,0.0,0.0",0,20.5,0,"168.0,0.0,0.0,8.0,172.0,172.0,172.0,0.0",0,86.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,168.0,0.0,0.0,0.0,0.0,0.0,172.0",0,42.5,0,"0.0,168.0,-168.0,-168.0,0.0,0.0,0.0,172.0",0,84.5,2,"0.0,168.0,0.0,0.0,0.0,0.0,0.0,172.0",0,42.5,0,"-164.0,4.0,-164.0,0.0,0.0,-168.0,-168.0,4.0",-164,84.0,3,"0.0,168.0,0.0,0.0,0.0,0.0,0.0,172.0",0,42.5,0,"0.0,168.0,0.0,0.0,-164.0,-164.0,0.0,172.0",0,83.5,2,"0.0,-168.0,0.0,0.0,0.0,0.0,0.0,-172.0",0,42.5,0,"168.0,-168.0,0.0,172.0,172.0,172.0,172.0,-172.0",172,149.5,3,"0.0,-168.0,0.0,0.0,0.0,0.0,0.0,-172.0",0,42.5,0,"172.0,4.0,0.0,0.0,0.0,0.0,176.0,4.0",0,44.5,0,"0.0,-168.0,0.0,0.0,0.0,0.0,0.0,-172.0",0,42.5,0,"0.0,8.0,176.0,176.0,176.0,0.0,0.0,8.0",0,68.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0",0,22.0,0,"-172.0,-172.0,0.0,0.0,0.0,176.0,-176.0,-176.0",0,109.0,2,"0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0",0,22.0,0,"-168.0,0.0,0.0,-172.0,-172.0,4.0,-172.0,0.0",0,86.0,2,"0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0",0,22.0,0,"0.0,0.0,-168.0,-168.0,0.0,176.0,0.0,0.0",0,64.0,1,"0.0,0.0,0.0,0.0,0.0,-176.0,0.0,0.0",0,22.0,0,"0.0,176.0,176.0,176.0,176.0,-176.0,0.0,180.0",176,132.5,2,"0.0,0.0,0.0,0.0,0.0,-176.0,0.0,0.0",0,22.0,0,"0.0,0.0,0.0,0.0,180.0,4.0,0.0,0.0",0,23.0,0,"0.0,0.0,0.0,0.0,0.0,-176.0,0.0,0.0",0,22.0,0,"180.0,180.0,180.0,0.0,0.0,8.0,184.0,184.0",180,114.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0",0,22.5,0,"0.0,0.0,0.0,180.0,-180.0,-180.0,0.0,0.0",0,67.5,1,"0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0",0,22.5,0,"0.0,-176.0,-176.0,4.0,-176.0,0.0,0.0,-180.0",0,89.0,2,"0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0",0,22.5,0,"-172.0,-172.0,0.0,180.0,0.0,0.0,-176.0,-176.0",0,109.5,2,"0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0",0,22.5,0,"180.0,180.0,180.0,-180.0,0.0,184.0,184.0,184.0",180,159.0,2,"0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0",0,22.5,0,"0.0,0.0,184.0,4.0,0.0,0.0,0.0,0.0",0,23.5,0,"0.0,0.0,0.0,-180.0,0.0,0.0,0.0,0.0",0,22.5,0,"184.0,0.0,0.0,8.0,188.0,188.0,188.0,0.0",0,94.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,184.0,0.0,0.0,0.0,0.0,0.0,188.0",0,46.5,0,"0.0,184.0,-184.0,-184.0,0.0,0.0,0.0,188.0",0,92.5,2,"0.0,184.0,0.0,0.0,0.0,0.0,0.0,188.0",0,46.5,0,"-180.0,4.0,-180.0,0.0,0.0,-184.0,-184.0,4.0",-180,92.0,3,"0.0,184.0,0.0,0.0,0.0,0.0,0.0,188.0",0,46.5,0,"0.0,184.0,0.0,0.0,-180.0,-180.0,0.0,188.0",0,91.5,2,"0.0,-184.0,0.0,0.0,0.0,0.0,0.0,-188.0",0,46.5,0,"184.0,-184.0,0.0,188.0,188.0,188.0,188.0,-188.0",188,163.5,3,"0.0,-184.0,0.0,0.0,0.0,0.0,0.0,-188.0",0,46.5,0,"188.0,4.0,0.0,0.0,0.0,0.0,192.0,4.0",0,48.5,0,"0.0,-184.0,0.0,0.0,0.0,0.0,0.0,-188.0",0,46.5,0,"0.0,8.0,192.0,192.0,192.0,0.0,0.0,8.0",0,74.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0",0,24.0,0,"-188.0,-188.0,0.0,0.0,0.0,192.0,-192.0,-192.0",0,119.0,2,"0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0",0,24.0,0,"-184.0,0.0,0.0,-188.0,-188.0,4.0,-188.0,0.0",0,94.0,2,"0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0",0,24.0,0,"0.0,0.0,-184.0,-184.0,0.0,192.0,0.0,0.0",0,70.0,1,"0.0,0.0,0.0,0.0,0.0,-192.0,0.0,0.0",0,24.0,0,"0.0,192.0,192.0,192.0,192.0,-192.0,0.0,196.0",192,144.5,2,"0.0,0.0,0.0,0.0,0.0,-192.0,0.0,0.0",0,24.0,0,"0.0,0.0,0.0,0.0,196.0,4.0,0.0,0.0",0,25.0,0,"0.0,0.0,0.0,0.0,0.0,-192.0,0.0,0.0",0,24.0,0,"196.0,196.0,196.0,0.0,0.0,8.0,200.0,200.0",196,124.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0",0,24.5,0,"0.0,0.0,0.0,196.0,-196.0,-196.0,0.0,0.0",0,73.5,1,"0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0",0,24.5,0,"0.0,-192.0,-192.0,4.0,-192.0,0.0,0.0,-196.0",0,97.0,2,"0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0",0,24.5,0,"-188.0,-188.0,0.0,196.0,0.0,0.0,-192.0,-192.0",0,119.5,2,"0.0,0.0,0.0,-196.0,0.0,0.0,0.0,0.0",0,24.5,0,"196.0,196.0,196.0,-196.0,0.0,200.0,200.0,200.0",196,173.0,2,"0.0,0.0,0.0,-196.0,0.0,0.0,0.0,0.0",0,24.5,0,"0.0,0.0,200.0,4.0,0.0,0.0,0.0,0.0",0,25.5,0,"0.0,0.0,0.0,-196.0,0.0,0.0,0.0,0.0",0,24.5,0,"200.0,0.0,0.0,8.0,204.0,204.0,204.0,0.0",0,102.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,200.0,0.0,0.0,0.0,0.0,0.0,204.0",0,50.5,0,"0.0,200.0,-200.0,-200.0,0.0,0.0,0.0,204.0",0,100.5,2,"0.0,200.0,0.0,0.0,0.0,0.0,0.0,204.0",0,50.5,0,"-196.0,4.0,-196.0,0.0,0.0,-200.0,-200.0,4.0",-196,100.0,3,"0.0,200.0,0.0,0.0,0.0,0.0,0.0,204.0",0,50.5,0,"0.0,200.0,0.0,0.0,-196.0,-196.0,0.0,204.0",0,99.5,2,"0.0,-200.0,0.0,0.0,0.0,0.0,0.0,-204.0",0,50.5,0,"200.0,-200.0,0.0,204.0,204.0,204.0,204.0,-204.0",204,177.5,3,"0.0,-200.0,0.0,0.0,0.0,0.0,0.0,-204.0",0,50.5,0,"204.0,4.0,0.0,0.0,0.0,0.0,208.0,4.0",0,52.5,0,"0.0,-200.0,0.0,0.0,0.0,0.0,0.0,-204.0",0,50.5,0,"0.0,8.0,208.0,208.0,208.0,0.0,0.0,8.0",0,80.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0",0,26.0,0,"-204.0,-204.0,0.0,0.0,0.0,208.0,-208.0,-208.0",0,129.0,2,"0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0",0,26.0,0,"-200.0,0.0,0.0,-204.0,-204.0,4.0,-204.0,0.0",0,102.0,2,"0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0",0,26.0,0,"0.0,0.0,-200.0,-200.0,0.0,208.0,0.0,0.0",0,76.0,1,"0.0,0.0,0.0,0.0,0.0,-208.0,0.0,0.0",0,26.0,0,"0.0,208.0,208.0,208.0,208.0,-208.0,0.0,212.0",208,156.5,2,"0.0,0.0,0.0,0.0,0.0,-208.0,0.0,0.0",0,26.0,0,"0.0,0.0,0.0,0.0,212.0,4.0,0.0,0.0",0,27.0,0,"0.0,0.0,0.0,0.0,0.0,-208.0,0.0,0.0",0,26.0,0,"212.0,212.0,212.0,0.0,0.0,8.0,216.0,216.0",212,134.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0",0,26.5,0,"0.0,0.0,0.0,212.0,-212.0,-212.0,0.0,0.0",0,79.5,1,"0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0",0,26.5,0,"0.0,-208.0,-208.0,4.0,-208.0,0.0,0.0,-212.0",0,105.0,2,"0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0",0,26.5,0,"-204.0,-204.0,0.0,212.0,0.0,0.0,-208.0,-208.0",0,129.5,2,"0.0,0.0,0.0,-212.0,0.0,0.0,0.0,0.0",0,26.5,0,"212.0,212.0,212.0,-212.0,0.0,216.0,216.0,216.0",212,187.0,2,"0.0,0.0,0.0,-212.0,0.0,0.0,0.0,0.0",0,26.5,0,"0.0,0.0,216.0,4.0,0.0,0.0,0.0,0.0",0,27.5,0,"0.0,0.0,0.0,-212.0,0.0,0.0,0.0,0.0",0,26.5,0,"216.0,0.0,0.0,8.0,220.0,220.0,220.0,0.0",0,110.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,216.0,0.0,0.0,0.0,0.0,0.0,220.0",0,54.5,0,"0.0,216.0,-216.0,-216.0,0.0,0.0,0.0,220.0",0,108.5,2,"0.0,216.0,0.0,0.0,0.0,0.0,0.0,220.0",0,54.5,0,"-212.0,4.0,-212.0,0.0,0.0,-216.0,-216.0,4.0",-212,108.0,3,"0.0,216.0,0.0,0.0,0.0,0.0,0.0,220.0",0,54.5,0,"0.0,216.0,0.0,0.0,-212.0,-212.0,0.0,220.0",0,107.5,2,"0.0,-216.0,0.0,0.0,0.0,0.0,0.0,-220.0",0,54.5,0,"216.0,-216.0,0.0,220.0,220.0,220.0,220.0,-220.0",220,191.5,3,"0.0,-216.0,0.0,0.0,0.0,0.0,0.0,-220.0",0,54.5,0,"220.0,4.0,0.0,0.0,0.0,0.0,224.0,4.0",0,56.5,0,"0.0,-216.0,0.0,0.0,0.0,0.0,0.0,-220.0",0,54.5,0,"0.0,8.0,224.0,224.0,224.0,0.0,0.0,8.0",0,86.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0",0,28.0,0,"-220.0,-220.0,0.0,0.0,0.0,224.0,-224.0,-224.0",0,139.0,2,"0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0",0,28.0,0,"-216.0,0.0,0.0,-220.0,-220.0,4.0,-220.0,0.0",0,110.0,2,"0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0",0,28.0,0,"0.0,0.0,-216.0,-216.0,0.0,224.0,0.0,0.0",0,82.0,1,"0.0,0.0,0.0,0.0,0.0,-224.0,0.0,0.0",0,28.0,0,"0.0,224.0,224.0,224.0,224.0,-224.0,0.0,228.0",224,168.5,2,"0.0,0.0,0.0,0.0,0.0,-224.0,0.0,0.0",0,28.0,0,"0.0,0.0,0.0,0.0,228.0,4.0,0.0,0.0",0,29.0,0,"0.0,0.0,0.0,0.0,0.0,-224.0,0.0,0.0",0,28.0,0,"228.0,228.0,228.0,0.0,0.0,8.0,232.0,232.0",228,144.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0",0,28.5,0,"0.0,0.0,0.0,228.0,-228.0,-228.0,0.0,0.0",0,85.5,1,"0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0",0,28.5,0,"0.0,-224.0,-224.0,4.0,-224.0,0.0,0.0,-228.0",0,113.0,2,"0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0",0,28.5,0,"-220.0,-220.0,0.0,228.0,0.0,0.0,-224.0,-224.0",0,139.5,2,"0.0,0.0,0.0,-228.0,0.0,0.0,0.0,0.0",0,28.5,0,"228.0,228.0,228.0,-228.0,0.0,232.0,232.0,232.0",228,201.0,2,"0.0,0.0,0.0,-228.0,0.0,0.0,0.0,0.0",0,28.5,0,"0.0,0.0,232.0,4.0,0.0,0.0,0.0,0.0",0,29.5,0,"0.0,0.0,0.0,-228.0,0.0,0.0,0.0,0.0",0,28.5,0,"232.0,0.0,0.0,8.0,236.0,236.0,236.0,0.0",0,118.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,232.0,0.0,0.0,0.0,0.0,0.0,236.0",0,58.5,0,"0.0,232.0,-232.0,-232.0,0.0,0.0,0.0,236.0",0,116.5,2,"0.0,232.0,0.0,0.0,0.0,0.0,0.0,236.0",0,58.5,0,"-228.0,4.0,-228.0,0.0,0.0,-232.0,-232.0,4.0",-228,116.0,3,"0.0,232.0,0.0,0.0,0.0,0.0,0.0,236.0",0,58.5,0,"0.0,232.0,0.0,0.0,-228.0,-228.0,0.0,236.0",0,115.5,2,"0.0,-232.0,0.0,0.0,0.0,0.0,0.0,-236.0",0,58.5,0,"232.0,-232.0,0.0,236.0,236.0,236.0,236.0,-236.0",236,205.5,3,"0.0,-232.0,0.0,0.0,0.0,0.0,0.0,-236.0",0,58.5,0,"236.0,4.0,0.0,0.0,0.0,0.0,240.0,4.0",0,60.5,0,"0.0,-232.0,0.0,0.0,0.0,0.0,0.0,-236.0",0,58.5,0,"0.0,8.0,240.0,240.0,240.0,0.0,0.0,8.0",0,92.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0",0,30.0,0,"-236.0,-236.0,0.0,0.0,0.0,240.0,-240.0,-240.0",0,149.0,2,"0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0",0,30.0,0,"-232.0,0.0,0.0,-236.0,-236.0,4.0,-236.0,0.0",0,118.0,2,"0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0",0,30.0,0,"0.0,0.0,-232.0,-232.0,0.0,240.0,0.0,0.0",0,88.0,1,"0.0,0.0,0.0,0.0,0.0,-240.0,0.0,0.0",0,30.0,0,"0.0,240.0,240.0,240.0,240.0,-240.0,0.0,244.0",240,180.5,2,"0.0,0.0,0.0,0.0,0.0,-240.0,0.0,0.0",0,30.0,0,"0.0,0.0,0.0,0.0,244.0,4.0,0.0,0.0",0,31.0,0,"0.0,0.0,0.0,0.0,0.0,-240.0,0.0,0.0",0,30.0,0,"244.0,244.0,244.0,0.0,0.0,8.0,248.0,248.0",244,154.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0",0,30.5,0,"0.0,0.0,0.0,244.0,-244.0,-244.0,0.0,0.0",0,91.5,1,"0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0",0,30.5,0,"0.0,-240.0,-240.0,4.0,-240.0,0.0,0.0,-244.0",0,121.0,2,"0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0",0,30.5,0,"-236.0,-236.0,0.0,244.0,0.0,0.0,-240.0,-240.0",0,149.5,2,"0.0,0.0,0.0,-244.0,0.0,0.0,0.0,0.0",0,30.5,0,"244.0,244.0,244.0,-244.0,0.0,248.0,248.0,248.0",244,215.0,2,"0.0,0.0,0.0,-244.0,0.0,0.0,0.0,0.0",0,30.5,0,"0.0,0.0,248.0,4.0,0.0,0.0,0.0,0.0",0,31.5,0,"0.0,0.0,0.0,-244.0,0.0,0.0,0.0,0.0",0,30.5,0,"248.0,0.0,0.0,8.0,252.0,252.0,252.0,0.0",0,126.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,248.0,0.0,0.0,0.0,0.0,0.0,252.0",0,62.5,0,"0.0,248.0,-248.0,-248.0,0.0,0.0,0.0,252.0",0,124.5,2,"0.0,248.0,0.0,0.0,0.0,0.0,0.0,252.0",0,62.5,0,"-244.0,4.0,-244.0,0.0,0.0,-248.0,-248.0,4.0",-244,124.0,3,"0.0,248.0,0.0,0.0,0.0,0.0,0.0,252.0",0,62.5,0,"0.0,248.0,0.0,0.0,-244.0,-244.0,0.0,252.0",0,123.5,2,"0.0,-248.0,0.0,0.0,0.0,0.0,0.0,-252.0",0,62.5,0,"248.0,-248.0,0.0,252.0,252.0,252.0,252.0,-252.0",252,219.5,3,"0.0,-248.0,0.0,0.0,0.0,0.0,0.0,-252.0",0,62.5,0,"252.0,4.0,0.0,0.0,0.0,0.0,256.0,4.0",0,64.5,0,"0.0,-248.0,0.0,0.0,0.0,0.0,0.0,-252.0",0,62.5,0,"0.0,8.0,256.0,256.0,256.0,0.0,0.0,8.0",0,98.0,0,0,5,3,R (5),1.061278124459133,2.25
